timestamp,value,ground_truth,predicted
1746621000000,507,0,0
1746622800000,402,0,0
1746624600000,347,0,0
1746626400000,301,0,0
1746628200000,300,0,0
1746630000000,280,0,0
1746631800000,220,0,0
1746633600000,197,0,0
1746635400000,193,0,0
1746637200000,193,0,0
1746639000000,147,0,0
1746640800000,117,0,0
1746642600000,67,0,0
1746644400000,66,0,0
1746646200000,31,0,0
1746648000000,15,0,0
1746649800000,9,0,0
1746651600000,10,0,0
1746653400000,7,0,0
1746655200000,4,0,0
1746657000000,8,0,0
1746658800000,7,0,0
1746660600000,3,0,0
1746662400000,4,0,0
1746664200000,5,0,0
1746666000000,3,0,0
1746667800000,3,0,0
1746669600000,5,0,0
1746671400000,4,0,0
1746673200000,5,0,0
1746675000000,10,0,0
1746676800000,12,0,0
1746678600000,20,0,0
1746680400000,39,0,0
1746682200000,41,0,0
1746684000000,37,0,0
1746685800000,91,0,0
1746687600000,127,0,0
1746689400000,189,0,0
1746691200000,230,0,0
1746693000000,302,0,0
1746694800000,336,0,0
1746696600000,332,0,0
1746698400000,364,0,0
1746700200000,356,0,0
1746702000000,332,0,0
1746703800000,311,0,0
1746705600000,281,0,0
1746707400000,313,0,0
1746709200000,276,0,0
1746711000000,283,0,0
1746712800000,225,0,0
1746714600000,209,0,0
1746716400000,259,0,0
1746718200000,231,0,0
1746720000000,205,0,0
1746721800000,201,0,0
1746723600000,139,0,0
1746725400000,115,0,0
1746727200000,79,0,0
1746729000000,57,0,0
1746730800000,40,0,0
1746732600000,26,0,0
1746734400000,8,0,0
1746736200000,6,0,0
1746738000000,7,0,0
1746739800000,10,0,0
1746741600000,2,0,0
1746743400000,8,0,0
1746745200000,4,0,0
1746747000000,7,0,0
1746748800000,4,0,0
1746750600000,6,0,0
1746752400000,3,0,0
1746754200000,1,0,0
1746756000000,1,0,0
1746757800000,8,0,0
1746759600000,4,0,0
1746761400000,2,0,0
1746763200000,2,0,0
1746765000000,2,0,0
1746768600000,1,0,0
1746770400000,5,0,0
1746772200000,10,0,0
1746774000000,12,0,0
1746775800000,22,0,0
1746777600000,16,0,0
1746779400000,16,0,0
1746781200000,42,0,0
1746783000000,37,0,0
1746784800000,46,0,0
1746786600000,141,0,0
1746788400000,290,0,0
1746790200000,273,0,0
1746792000000,324,0,0
1746793800000,303,0,0
1746795600000,320,0,0
1746797400000,332,0,0
1746799200000,278,0,0
1746801000000,271,0,0
1746802800000,247,0,0
1746804600000,240,0,0
1746806400000,210,0,0
1746808200000,158,0,0
1746810000000,130,0,0
1746811800000,98,0,0
1746813600000,71,0,0
1746815400000,55,0,0
1746817200000,28,0,0
1746819000000,22,0,0
1746820800000,5,0,0
1746822600000,9,0,0
1746824400000,7,0,0
1746826200000,10,0,0
1746828000000,4,0,0
1746829800000,6,0,0
1746831600000,4,0,0
1746833400000,6,0,0
1746835200000,3,0,0
1746837000000,1,0,0
1746838800000,3,0,0
1746840600000,5,0,0
1746842400000,6,0,0
1746844200000,9,0,0
1746846000000,6,0,0
1746847800000,3,0,0
1746849600000,3,0,0
1746853200000,1,0,0
1746855000000,0,0,0
1746856800000,1,0,0
1746858600000,8,0,0
1746860400000,11,0,0
1746862200000,12,0,0
1746864000000,16,0,0
1746865800000,24,0,0
1746867600000,50,0,0
1746869400000,68,0,0
1746871200000,71,0,0
1746873000000,296,0,0
1746874800000,627,0,1
1746876600000,657,0,0
1746878400000,553,0,0
1746880200000,437,0,0
1746882000000,375,0,0
1746883800000,266,0,0
1746885600000,298,0,0
1746887400000,238,0,0
1746889200000,225,0,0
1746891000000,222,0,0
1746892800000,191,0,0
1746894600000,172,0,0
1746896400000,159,0,0
1746898200000,118,0,0
1746900000000,108,0,0
1746901800000,64,0,0
1746903600000,33,0,0
1746905400000,18,0,0
1746907200000,7,0,0
1746909000000,8,0,0
1746910800000,12,0,0
1746912600000,6,0,0
1746914400000,2,0,0
1746916200000,5,0,0
1746918000000,8,0,0
1746919800000,5,0,0
1746921600000,5,0,0
1746923400000,3,0,0
1746925200000,9,0,0
1746927000000,8,0,0
1746928800000,5,0,0
1746930600000,3,0,0
1746932400000,4,0,0
1746934200000,6,0,0
1746936000000,6,0,0
1746937800000,1,0,0
1746939600000,1,0,0
1746941400000,2,0,0
1746943200000,3,0,0
1746945000000,10,0,0
1746946800000,14,0,0
1746948600000,19,0,0
1746950400000,9,0,0
1746952200000,35,0,0
1746954000000,53,0,0
1746955800000,37,0,0
1746957600000,58,0,0
1746959400000,264,0,0
1746961200000,651,0,1
1746963000000,758,0,0
1746964800000,668,0,1
1746966600000,507,0,0
1746968400000,396,0,0
1746970200000,350,0,0
1746972000000,327,0,0
1746973800000,305,0,0
1746975600000,274,0,0
1746977400000,281,0,0
1746979200000,271,0,0
1746981000000,227,0,0
1746982800000,194,0,0
1746984600000,143,0,0
1746986400000,102,0,0
1746988200000,55,0,0
1746990000000,52,0,0
1746991800000,26,0,0
1746993600000,6,0,0
1746995400000,8,0,0
1746997200000,9,0,0
1746999000000,6,0,0
1747000800000,5,0,0
1747002600000,7,0,0
1747004400000,7,0,0
1747006200000,6,0,0
1747008000000,3,0,0
1747009800000,6,0,0
1747011600000,1,0,0
1747013400000,3,0,0
1747015200000,4,0,0
1747017000000,7,0,0
1747018800000,7,0,0
1747020600000,7,0,0
1747022400000,4,0,0
1747024200000,1,0,0
1747027800000,2,0,0
1747029600000,0,0,0
1747031400000,5,0,0
1747033200000,15,0,0
1747035000000,12,0,0
1747036800000,12,0,0
1747038600000,29,0,0
1747040400000,71,0,0
1747042200000,131,0,0
1747044000000,221,0,0
1747045800000,439,0,0
1747047600000,821,0,1
1747049400000,856,0,0
1747051200000,602,0,1
1747053000000,508,0,0
1747054800000,378,0,0
1747056600000,344,0,0
1747058400000,290,0,0
1747060200000,230,0,0
1747062000000,221,0,0
1747063800000,233,0,0
1747065600000,246,0,0
1747067400000,254,0,0
1747069200000,223,0,0
1747071000000,164,0,0
1747072800000,120,0,0
1747074600000,84,0,0
1747076400000,42,0,0
1747078200000,31,0,0
1747080000000,9,0,0
1747081800000,5,0,0
1747083600000,5,0,0
1747085400000,7,0,0
1747087200000,3,0,0
1747089000000,3,0,0
1747090800000,3,0,0
1747092600000,5,0,0
1747094400000,5,0,0
1747096200000,3,0,0
1747098000000,3,0,0
1747099800000,3,0,0
1747101600000,1,0,0
1747103400000,3,0,0
1747105200000,5,0,0
1747107000000,8,0,0
1747108800000,6,0,0
1747110600000,22,0,0
1747112400000,18,0,0
1747114200000,44,0,0
1747116000000,50,0,0
1747117800000,72,0,0
1747119600000,142,0,0
1747121400000,205,0,0
1747123200000,257,0,0
1747125000000,320,0,0
1747126800000,415,0,0
1747128600000,462,0,0
1747130400000,453,0,0
1747132200000,424,0,0
1747134000000,430,0,0
1747135800000,395,0,0
1747137600000,351,0,0
1747139400000,316,0,0
1747141200000,331,0,0
1747143000000,278,0,0
1747144800000,283,0,0
1747146600000,295,0,0
1747148400000,255,0,0
1747150200000,244,0,0
1747152000000,224,0,0
1747153800000,214,0,0
1747155600000,246,0,0
1747157400000,213,0,0
1747159200000,154,0,0
1747161000000,117,0,0
1747162800000,65,0,0
1747164600000,28,0,0
1747166400000,15,0,0
1747168200000,5,0,0
1747170000000,4,0,0
1747171800000,10,0,0
1747173600000,2,0,0
1747175400000,3,0,0
1747177200000,7,0,0
1747179000000,5,0,0
1747180800000,0,0,0
1747182600000,5,0,0
1747184400000,1,0,0
1747186200000,2,0,0
1747188000000,2,0,0
1747189800000,1,0,0
1747191600000,7,0,0
1747193400000,2,0,0
1747195200000,8,0,0
1747197000000,16,0,0
1747198800000,24,0,0
1747200600000,32,0,0
1747202400000,64,0,0
1747204200000,85,0,0
1747206000000,130,0,0
1747207800000,201,0,0
1747209600000,305,0,0
1747211400000,370,0,0
1747213200000,399,0,0
1747215000000,427,0,0
1747216800000,487,0,0
1747218600000,479,0,0
1747220400000,446,0,0
1747222200000,392,0,0
1747224000000,353,0,0
1747225800000,323,0,0
1747227600000,331,0,0
1747229400000,252,0,0
1747231200000,254,0,0
1747233000000,237,0,0
1747234800000,254,0,0
1747236600000,210,0,0
1747238400000,245,0,0
1747240200000,230,0,0
1747242000000,193,0,0
1747243800000,175,0,0
1747245600000,131,0,0
1747247400000,84,0,0
1747249200000,45,0,0
1747251000000,25,0,0
1747252800000,14,0,0
1747254600000,8,0,0
1747256400000,8,0,0
1747258200000,5,0,0
1747260000000,3,0,0
1747261800000,6,0,0
1747263600000,8,0,0
1747267200000,2,0,0
1747269000000,4,0,0
1747270800000,0,0,0
1747272600000,4,0,0
1747274400000,2,0,0
1747276200000,5,0,0
1747278000000,7,0,0
1747279800000,6,0,0
1747281600000,12,0,0
1747283400000,21,0,0
1747285200000,34,0,0
1747287000000,42,0,0
1747288800000,63,0,0
1747290600000,103,0,0
1747292400000,140,0,0
1747294200000,211,0,0
1747296000000,283,0,0
1747297800000,359,0,0
1747299600000,471,0,0
1747301400000,476,0,0
1747303200000,474,0,0
1747305000000,493,0,0
1747306800000,440,0,0
1747308600000,427,0,0
1747310400000,397,0,0
1747312200000,344,0,0
1747314000000,303,0,0
1747315800000,294,0,0
1747317600000,254,0,0
1747319400000,224,0,0
1747321200000,241,0,0
1747323000000,261,0,0
1747324800000,231,0,0
1747326600000,237,0,0
1747328400000,241,0,0
1747330200000,213,0,0
1747332000000,117,0,0
1747333800000,80,0,0
1747335600000,43,0,0
1747337400000,17,0,0
1747339200000,11,0,0
1747341000000,7,0,0
1747342800000,5,0,0
1747344600000,8,0,0
1747346400000,5,0,0
1747348200000,5,0,0
1747350000000,4,0,0
1747351800000,7,0,0
1747353600000,6,0,0
1747355400000,3,0,0
1747357200000,5,0,0
1747359000000,2,0,0
1747360800000,2,0,0
1747362600000,7,0,0
1747364400000,8,0,0
1747366200000,13,0,0
1747368000000,18,0,0
1747369800000,19,0,0
1747371600000,44,0,0
1747373400000,45,0,0
1747375200000,72,0,0
1747377000000,95,0,0
1747378800000,157,0,0
1747380600000,251,0,0
1747382400000,306,0,0
1747384200000,383,0,0
1747386000000,491,0,0
1747387800000,477,0,0
1747389600000,505,0,0
1747391400000,484,0,0
1747393200000,428,0,0
1747395000000,436,0,0
1747396800000,375,0,0
1747398600000,343,0,0
1747400400000,329,0,0
1747402200000,298,0,0
1747404000000,282,0,0
1747405800000,255,0,0
1747407600000,268,0,0
1747409400000,290,0,0
1747411200000,275,0,0
1747413000000,245,0,0
1747414800000,213,0,0
1747416600000,159,0,0
1747418400000,116,0,0
1747420200000,70,0,0
1747422000000,51,0,0
1747423800000,34,0,0
1747425600000,12,0,0
1747427400000,7,0,0
1747429200000,10,0,0
1747431000000,7,0,0
1747432800000,8,0,0
1747434600000,5,0,0
1747436400000,6,0,0
1747438200000,7,0,0
1747440000000,4,0,0
1747441800000,3,0,0
1747443600000,4,0,0
1747445400000,1,0,0
1747447200000,0,0,0
1747449000000,6,0,0
1747450800000,6,0,0
1747452600000,8,0,0
1747454400000,13,0,0
1747456200000,39,0,0
1747458000000,39,0,0
1747459800000,58,0,0
1747461600000,70,0,0
1747463400000,106,0,0
1747465200000,153,0,0
1747467000000,223,0,0
1747468800000,286,0,0
1747470600000,336,0,0
1747472400000,388,0,0
1747474200000,377,0,0
1747476000000,417,0,0
1747477800000,405,0,0
1747479600000,356,0,0
1747481400000,364,0,0
1747483200000,349,0,0
1747485000000,323,0,0
1747486800000,321,0,0
1747488600000,328,0,0
1747490400000,262,0,0
1747492200000,275,0,0
1747494000000,287,0,0
1747495800000,260,0,0
1747497600000,218,0,0
1747499400000,189,0,0
1747501200000,168,0,0
1747503000000,161,0,0
1747504800000,100,0,0
1747506600000,62,0,0
1747508400000,37,0,0
1747510200000,20,0,0
1747512000000,4,0,0
1747513800000,7,0,0
1747515600000,8,0,0
1747517400000,5,0,0
1747519200000,10,0,0
1747521000000,4,0,0
1747522800000,12,0,0
1747524600000,7,0,0
1747526400000,2,0,0
1747528200000,1,0,0
1747530000000,2,0,0
1747531800000,2,0,0
1747533600000,4,0,0
1747535400000,4,0,0
1747537200000,2,0,0
1747539000000,6,0,0
1747540800000,13,0,0
1747542600000,19,0,0
1747544400000,29,0,0
1747546200000,44,0,0
1747548000000,85,0,0
1747549800000,112,0,0
1747551600000,143,0,0
1747553400000,202,0,0
1747555200000,270,0,0
1747557000000,291,0,0
1747558800000,352,0,0
1747560600000,392,0,0
1747562400000,393,0,0
1747564200000,355,0,0
1747566000000,349,0,0
1747567800000,344,0,0
1747569600000,312,0,0
1747571400000,316,0,0
1747573200000,296,0,0
1747575000000,253,0,0
1747576800000,249,0,0
1747578600000,233,0,0
1747580400000,230,0,0
1747582200000,199,0,0
1747584000000,188,0,0
1747585800000,164,0,0
1747587600000,155,0,0
1747589400000,128,0,0
1747591200000,82,0,0
1747593000000,65,0,0
1747594800000,41,0,0
1747596600000,11,0,0
1747598400000,7,0,0
1747600200000,5,0,0
1747602000000,8,0,0
1747603800000,6,0,0
1747605600000,5,0,0
1747607400000,5,0,0
1747609200000,10,0,0
1747611000000,4,0,0
1747612800000,1,0,0
1747614600000,3,0,0
1747616400000,5,0,0
1747618200000,2,0,0
1747620000000,3,0,0
1747621800000,3,0,0
1747623600000,7,0,0
1747625400000,11,0,0
1747627200000,7,0,0
1747629000000,18,0,0
1747630800000,27,0,0
1747632600000,35,0,0
1747634400000,59,0,0
1747636200000,84,0,0
1747638000000,145,0,0
1747639800000,182,0,0
1747641600000,249,0,0
1747643400000,331,0,0
1747645200000,410,0,0
1747647000000,394,0,0
1747648800000,415,0,0
1747650600000,418,0,0
1747652400000,353,0,0
1747654200000,318,0,0
1747656000000,327,0,0
1747657800000,308,0,0
1747659600000,292,0,0
1747661400000,244,0,0
1747663200000,226,0,0
1747665000000,263,0,0
1747666800000,200,0,0
1747668600000,202,0,0
1747670400000,197,0,0
1747672200000,228,0,0
1747674000000,183,0,0
1747675800000,158,0,0
1747677600000,127,0,0
1747679400000,68,0,0
1747681200000,35,0,0
1747683000000,23,0,0
1747684800000,7,0,0
1747686600000,7,0,0
1747688400000,5,0,0
1747690200000,2,0,0
1747692000000,6,0,0
1747693800000,4,0,0
1747695600000,4,0,0
1747697400000,4,0,0
1747699200000,3,0,0
1747701000000,4,0,0
1747702800000,2,0,0
1747704600000,3,0,0
1747706400000,4,0,0
1747708200000,6,0,0
1747710000000,13,0,0
1747711800000,10,0,0
1747713600000,20,0,0
1747715400000,32,0,0
1747717200000,41,0,0
1747719000000,28,0,0
1747720800000,57,0,0
1747722600000,81,0,0
1747724400000,123,0,0
1747726200000,187,0,0
1747728000000,279,0,0
1747729800000,329,0,0
1747731600000,383,0,0
1747733400000,435,0,0
1747735200000,450,0,0
1747737000000,452,0,0
1747738800000,398,0,0
1747740600000,375,0,0
1747742400000,379,0,0
1747744200000,324,0,0
1747746000000,247,0,0
1747747800000,260,0,0
1747749600000,265,0,0
1747751400000,229,0,0
1747753200000,216,0,0
1747755000000,210,0,0
1747756800000,221,0,0
1747758600000,221,0,0
1747760400000,217,0,0
1747762200000,160,0,0
1747764000000,110,0,0
1747765800000,64,0,0
1747767600000,51,0,0
1747769400000,28,0,0
1747771200000,6,0,0
1747773000000,6,0,0
1747774800000,7,0,0
1747776600000,7,0,0
1747778400000,3,0,0
1747780200000,4,0,0
1747782000000,5,0,0
1747783800000,1,0,0
1747785600000,7,0,0
1747787400000,1,0,0
1747789200000,3,0,0
1747791000000,3,0,0
1747792800000,4,0,0
1747794600000,4,0,0
1747796400000,4,0,0
1747798200000,8,0,0
1747800000000,11,0,0
1747801800000,25,0,0
1747803600000,25,0,0
1747805400000,31,0,0
1747807200000,47,0,0
1747809000000,82,0,0
1747810800000,134,0,0
1747812600000,212,0,0
1747814400000,293,0,0
1747816200000,346,0,0
1747818000000,380,0,0
1747819800000,428,0,0
1747821600000,425,0,0
1747823400000,416,0,0
1747825200000,418,0,0
1747827000000,355,0,0
1747828800000,359,0,0
1747830600000,311,0,0
1747832400000,297,0,0
1747834200000,298,0,0
1747836000000,250,0,0
1747837800000,243,0,0
1747839600000,204,0,0
1747841400000,196,0,0
1747843200000,234,0,0
1747845000000,204,0,0
1747846800000,202,0,0
1747848600000,159,0,0
1747850400000,113,0,0
1747852200000,73,0,0
1747854000000,57,0,0
1747855800000,32,0,0
1747857600000,12,0,0
1747859400000,6,0,0
1747861200000,9,0,0
1747863000000,4,0,0
1747864800000,4,0,0
1747866600000,4,0,0
1747868400000,5,0,0
1747870200000,10,0,0
1747872000000,4,0,0
1747873800000,1,0,0
1747875600000,2,0,0
1747877400000,2,0,0
1747879200000,4,0,0
1747881000000,5,0,0
1747882800000,5,0,0
1747884600000,5,0,0
1747886400000,6,0,0
1747888200000,33,0,0
1747890000000,23,0,0
1747891800000,46,0,0
1747893600000,52,0,0
1747895400000,83,0,0
1747897200000,121,0,0
1747899000000,223,0,0
1747900800000,280,0,0
1747902600000,330,0,0
1747904400000,393,0,0
1747906200000,430,0,0
1747908000000,433,0,0
1747909800000,420,0,0
1747911600000,425,0,0
1747913400000,395,0,0
1747915200000,361,0,0
1747917000000,374,0,0
1747918800000,332,0,0
1747920600000,289,0,0
1747922400000,273,0,0
1747924200000,251,0,0
1747926000000,206,0,0
1747927800000,208,0,0
1747929600000,206,0,0
1747931400000,202,0,0
1747933200000,184,0,0
1747935000000,164,0,0
1747936800000,117,0,0
1747938600000,82,0,0
1747940400000,45,0,0
1747942200000,27,0,0
1747944000000,14,0,0
1747945800000,11,0,0
1747947600000,10,0,0
1747949400000,13,0,0
1747951200000,7,0,0
1747953000000,9,0,0
1747954800000,10,0,0
1747956600000,6,0,0
1747958400000,3,0,0
1747960200000,1,0,0
1747963800000,3,0,0
1747965600000,6,0,0
1747967400000,9,0,0
1747969200000,9,0,0
1747971000000,14,0,0
1747972800000,16,0,0
1747974600000,16,0,0
1747976400000,29,0,0
1747978200000,30,0,0
1747980000000,56,0,0
1747981800000,91,0,0
1747983600000,178,0,0
1747985400000,237,0,0
1747987200000,328,0,0
1747989000000,375,0,0
1747990800000,409,0,0
1747992600000,497,0,0
1747994400000,463,0,0
1747996200000,450,0,0
1747998000000,433,0,0
1747999800000,422,0,0
1748001600000,398,0,0
1748003400000,315,0,0
1748005200000,310,0,0
1748007000000,323,0,0
1748008800000,254,0,0
1748010600000,246,0,0
1748012400000,254,0,0
1748014200000,279,0,0
1748016000000,263,0,0
1748017800000,226,0,0
1748019600000,195,0,0
1748021400000,135,0,0
1748023200000,109,0,0
1748025000000,74,0,0
1748026800000,43,0,0
1748028600000,29,0,0
1748030400000,7,0,0
1748032200000,12,0,0
1748034000000,12,0,0
1748035800000,8,0,0
1748037600000,9,0,0
1748039400000,17,0,0
1748041200000,2,0,0
1748043000000,4,0,0
1748044800000,4,0,0
1748046600000,2,0,0
1748050200000,7,0,0
1748052000000,3,0,0
1748055600000,10,0,0
1748057400000,9,0,0
1748059200000,17,0,0
1748061000000,32,0,0
1748062800000,30,0,0
1748064600000,43,0,0
1748066400000,61,0,0
1748068200000,92,0,0
1748070000000,160,0,0
1748071800000,237,0,0
1748073600000,306,0,0
1748075400000,319,0,0
1748077200000,341,0,0
1748079000000,377,0,0
1748080800000,377,0,0
1748082600000,371,0,0
1748084400000,360,0,0
1748086200000,353,0,0
1748088000000,343,0,0
1748089800000,328,0,0
1748091600000,300,0,0
1748093400000,256,0,0
1748095200000,243,0,0
1748097000000,239,0,0
1748098800000,249,0,0
1748100600000,219,0,0
1748102400000,203,0,0
1748104200000,170,0,0
1748106000000,152,0,0
1748107800000,109,0,0
1748109600000,82,0,0
1748111400000,58,0,0
1748113200000,25,0,0
1748115000000,12,0,0
1748116800000,8,0,0
1748118600000,5,0,0
1748120400000,5,0,0
1748122200000,5,0,0
1748124000000,3,0,0
1748125800000,3,0,0
1748127600000,6,0,0
1748129400000,5,0,0
1748131200000,5,0,0
1748133000000,2,0,0
1748134800000,2,0,0
1748136600000,3,0,0
1748138400000,3,0,0
1748140200000,4,0,0
1748142000000,7,0,0
1748143800000,10,0,0
1748145600000,13,0,0
1748147400000,20,0,0
1748149200000,28,0,0
1748151000000,38,0,0
1748152800000,48,0,0
1748154600000,96,0,0
1748156400000,112,0,0
1748158200000,179,0,0
1748160000000,223,0,0
1748161800000,291,0,0
1748163600000,364,0,0
1748165400000,361,0,0
1748167200000,385,0,0
1748169000000,328,0,0
1748170800000,314,0,0
1748172600000,285,0,0
1748174400000,273,0,0
1748176200000,292,0,0
1748178000000,288,0,0
1748179800000,294,0,0
1748181600000,264,0,0
1748183400000,232,0,0
1748185200000,239,0,0
1748187000000,212,0,0
1748188800000,203,0,0
1748190600000,187,0,0
1748192400000,153,0,0
1748194200000,119,0,0
1748196000000,66,0,0
1748197800000,54,0,0
1748199600000,34,0,0
1748201400000,18,0,0
1748203200000,9,0,0
1748205000000,5,0,0
1748206800000,7,0,0
1748208600000,3,0,0
1748210400000,7,0,0
1748212200000,3,0,0
1748214000000,4,0,0
1748215800000,5,0,0
1748217600000,2,0,0
1748219400000,1,0,0
1748221200000,1,0,0
1748223000000,1,0,0
1748226600000,5,0,0
1748228400000,11,0,0
1748230200000,9,0,0
1748232000000,9,0,0
1748233800000,16,0,0
1748235600000,26,0,0
1748237400000,34,0,0
1748239200000,41,0,0
1748241000000,88,0,0
1748242800000,110,0,0
1748244600000,161,0,0
1748246400000,251,0,0
1748248200000,303,0,0
1748250000000,361,0,0
1748251800000,362,0,0
1748253600000,400,0,0
1748255400000,373,0,0
1748257200000,374,0,0
1748259000000,362,0,0
1748260800000,318,0,0
1748262600000,288,0,0
1748264400000,274,0,0
1748266200000,278,0,0
1748268000000,230,0,0
1748269800000,203,0,0
1748271600000,219,0,0
1748273400000,208,0,0
1748275200000,214,0,0
1748277000000,207,0,0
1748278800000,179,0,0
1748280600000,149,0,0
1748282400000,98,0,0
1748284200000,64,0,0
1748286000000,46,0,0
1748287800000,17,0,0
1748289600000,10,0,0
1748291400000,5,0,0
1748293200000,5,0,0
1748295000000,7,0,0
1748296800000,3,0,0
1748298600000,5,0,0
1748300400000,5,0,0
1748302200000,2,0,0
1748304000000,4,0,0
1748305800000,7,0,0
1748307600000,3,0,0
1748309400000,6,0,0
1748311200000,3,0,0
1748313000000,4,0,0
1748314800000,3,0,0
1748316600000,5,0,0
1748318400000,12,0,0
1748320200000,16,0,0
1748322000000,25,0,0
1748323800000,27,0,0
1748325600000,40,0,0
1748327400000,71,0,0
1748329200000,119,0,0
1748331000000,178,0,0
1748332800000,244,0,0
1748334600000,297,0,0
1748336400000,357,0,0
1748338200000,367,0,0
1748340000000,394,0,0
1748341800000,407,0,0
1748343600000,341,0,0
1748345400000,351,0,0
1748347200000,325,0,0
1748349000000,294,0,0
1748350800000,280,0,0
1748352600000,250,0,0
1748354400000,221,0,0
1748356200000,198,0,0
1748358000000,186,0,0
1748359800000,200,0,0
1748361600000,221,0,0
1748363400000,170,0,0
1748365200000,165,0,0
1748367000000,115,0,0
1748368800000,84,0,0
1748370600000,60,0,0
1748372400000,38,0,0
1748374200000,11,0,0
1748376000000,9,0,0
1748377800000,6,0,0
1748379600000,3,0,0
1748381400000,2,0,0
1748383200000,5,0,0
1748385000000,5,0,0
1748386800000,4,0,0
1748388600000,2,0,0
1748390400000,1,0,0
1748392200000,5,0,0
1748394000000,2,0,0
1748395800000,1,0,0
1748397600000,1,0,0
1748399400000,3,0,0
1748401200000,4,0,0
1748403000000,12,0,0
1748404800000,18,0,0
1748406600000,13,0,0
1748408400000,22,0,0
1748410200000,30,0,0
1748412000000,50,0,0
1748413800000,71,0,0
1748415600000,110,0,0
1748417400000,169,0,0
1748419200000,227,0,0
1748421000000,302,0,0
1748422800000,342,0,0
1748424600000,350,0,0
1748426400000,398,0,0
1748428200000,352,0,0
1748430000000,335,0,0
1748431800000,327,0,0
1748433600000,349,0,0
1748435400000,305,0,0
1748437200000,270,0,0
1748439000000,230,0,0
1748440800000,255,0,0
1748442600000,187,0,0
1748444400000,211,0,0
1748446200000,203,0,0
1748448000000,177,0,0
1748449800000,208,0,0
1748451600000,166,0,0
1748453400000,145,0,0
1748455200000,100,0,0
1748457000000,50,0,0
1748458800000,50,0,0
1748460600000,17,0,0
1748462400000,5,0,0
1748464200000,7,0,0
1748466000000,4,0,0
1748467800000,2,0,0
1748469600000,3,0,0
1748471400000,3,0,0
1748473200000,4,0,0
1748475000000,5,0,0
1748478600000,2,0,0
1748484000000,2,0,0
1748485800000,5,0,0
1748487600000,6,0,0
1748489400000,6,0,0
1748491200000,8,0,0
1748493000000,17,0,0
1748494800000,20,0,0
1748496600000,33,0,0
1748498400000,40,0,0
1748500200000,78,0,0
1748502000000,120,0,0
1748503800000,179,0,0
1748505600000,257,0,0
1748507400000,281,0,0
1748509200000,310,0,0
1748511000000,378,0,0
1748512800000,384,0,0
1748514600000,359,0,0
1748516400000,368,0,0
1748518200000,370,0,0
1748520000000,333,0,0
1748521800000,311,0,0
1748523600000,298,0,0
1748525400000,264,0,0
1748527200000,243,0,0
1748529000000,217,0,0
1748530800000,231,0,0
1748532600000,223,0,0
1748534400000,193,0,0
1748536200000,201,0,0
1748538000000,161,0,0
1748539800000,133,0,0
1748541600000,78,0,0
1748543400000,67,0,0
1748545200000,51,0,0
1748547000000,22,0,0
1748548800000,10,0,0
1748550600000,2,0,0
1748552400000,8,0,0
1748554200000,3,0,0
1748556000000,4,0,0
1748557800000,5,0,0
1748559600000,7,0,0
1748561400000,1,0,0
1748563200000,3,0,0
1748565000000,1,0,0
1748566800000,1,0,0
1748568600000,4,0,0
1748570400000,3,0,0
1748572200000,4,0,0
1748574000000,2,0,0
1748575800000,6,0,0
1748577600000,12,0,0
1748579400000,13,0,0
1748581200000,22,0,0
1748583000000,26,0,0
1748584800000,47,0,0
1748586600000,80,0,0
1748588400000,133,0,0
1748590200000,203,0,0
1748592000000,286,0,0
1748593800000,339,0,0
1748595600000,413,0,0
1748597400000,434,0,0
1748599200000,433,0,0
1748601000000,452,0,0
1748602800000,414,0,0
1748604600000,357,0,0
1748606400000,362,0,0
1748608200000,347,0,0
1748610000000,307,0,0
1748611800000,312,0,0
1748613600000,275,0,0
1748615400000,271,0,0
1748617200000,267,0,0
1748619000000,237,0,0
1748620800000,219,0,0
1748622600000,202,0,0
1748624400000,185,0,0
1748626200000,132,0,0
1748628000000,112,0,0
1748629800000,41,0,0
1748631600000,34,0,0
1748633400000,22,0,0
1748635200000,7,0,0
1748637000000,6,0,0
1748638800000,11,0,0
1748640600000,2,0,0
1748642400000,3,0,0
1748644200000,8,0,0
1748646000000,2,0,0
1748647800000,6,0,0
1748649600000,3,0,0
1748651400000,5,0,0
1748653200000,3,0,0
1748655000000,3,0,0
1748656800000,1,0,0
1748658600000,4,0,0
1748660400000,6,0,0
1748662200000,3,0,0
1748664000000,9,0,0
1748665800000,21,0,0
1748667600000,26,0,0
1748669400000,23,0,0
1748671200000,45,0,0
1748673000000,57,0,0
1748674800000,139,0,0
1748676600000,208,0,0
1748678400000,285,0,0
1748680200000,322,0,0
1748682000000,350,0,0
1748683800000,369,0,0
1748685600000,388,0,0
1748687400000,361,0,0
1748689200000,352,0,0
1748691000000,332,0,0
1748692800000,340,0,0
1748694600000,285,0,0
1748696400000,320,0,0
1748698200000,273,0,0
1748700000000,296,0,0
1748701800000,257,0,0
1748703600000,237,0,0
1748705400000,213,0,0
1748707200000,205,0,0
1748709000000,185,0,0
1748710800000,140,0,0
1748712600000,103,0,0
1748714400000,80,0,0
1748716200000,49,0,0
1748718000000,38,0,0
1748719800000,29,0,0
1748721600000,6,0,0
1748723400000,5,0,0
1748725200000,6,0,0
1748727000000,5,0,0
1748728800000,3,0,0
1748730600000,2,0,0
1748732400000,10,0,0
1748734200000,5,0,0
1748736000000,0,0,0
